timestamp,house_id,profile,consumption_kwh,generation_kwh,net_grid_flow,meter_import_kwh,meter_export_kwh
2026-01-01 09:45:00,Haz_6_Solar_Egyedul,single,0.084787,0.098705,-0.013918,5.89879,0.029257
2026-01-01 10:00:00,Haz_6_Solar_Egyedul,single,0.111907,0.045859,0.066047,5.964837,0.029257
2026-01-01 10:15:00,Haz_6_Solar_Egyedul,single,0.111704,0.11561,-0.003906,5.964837,0.033162
2026-01-01 10:30:00,Haz_6_Solar_Egyedul,single,0.087958,0.0887,-0.000742,5.964837,0.033905
2026-01-01 10:45:00,Haz_6_Solar_Egyedul,single,0.113591,0.06733,0.046261,6.011098,0.033905
2026-01-01 11:00:00,Haz_6_Solar_Egyedul,single,0.127242,0.110564,0.016679,6.027777,0.033905
2026-01-01 11:15:00,Haz_6_Solar_Egyedul,single,0.086886,0.045815,0.041071,6.068848,0.033905
2026-01-01 11:30:00,Haz_6_Solar_Egyedul,single,0.106509,0.082423,0.024085,6.092933,0.033905
2026-01-01 11:45:00,Haz_6_Solar_Egyedul,single,0.243429,0.094884,0.148545,6.241478,0.033905
2026-01-01 12:00:00,Haz_6_Solar_Egyedul,single,0.092897,0.087223,0.005674,6.247152,0.033905
2026-01-01 12:15:00,Haz_6_Solar_Egyedul,single,0.090337,0.083952,0.006386,6.253537,0.033905
2026-01-01 12:30:00,Haz_6_Solar_Egyedul,single,0.116872,0.124364,-0.007492,6.253537,0.041397
2026-01-01 12:45:00,Haz_6_Solar_Egyedul,single,0.109343,0.06515,0.044193,6.29773,0.041397
2026-01-01 13:00:00,Haz_6_Solar_Egyedul,single,0.143625,0.074109,0.069516,6.367246,0.041397
2026-01-01 13:15:00,Haz_6_Solar_Egyedul,single,0.117004,0.129638,-0.012634,6.367246,0.05403
2026-01-01 13:30:00,Haz_6_Solar_Egyedul,single,0.123105,0.067721,0.055385,6.422631,0.05403
2026-01-01 13:45:00,Haz_6_Solar_Egyedul,single,0.14592,0.103702,0.042218,6.46485,0.05403
2026-01-01 14:00:00,Haz_6_Solar_Egyedul,single,0.115824,0.039475,0.076349,6.541198,0.05403
2026-01-01 14:15:00,Haz_6_Solar_Egyedul,single,0.133537,0.097873,0.035665,6.576863,0.05403
2026-01-01 14:30:00,Haz_6_Solar_Egyedul,single,0.121758,0.067969,0.05379,6.630653,0.05403
2026-01-01 14:45:00,Haz_6_Solar_Egyedul,single,0.129069,0.056366,0.072703,6.703356,0.05403
2026-01-01 15:00:00,Haz_6_Solar_Egyedul,single,0.111079,0.028625,0.082453,6.785809,0.05403
2026-01-01 15:15:00,Haz_6_Solar_Egyedul,single,0.126595,0.028481,0.098114,6.883923,0.05403
2026-01-01 15:30:00,Haz_6_Solar_Egyedul,single,0.145884,0.035996,0.109889,6.993812,0.05403
2026-01-01 15:45:00,Haz_6_Solar_Egyedul,single,0.130505,0.01357,0.116934,7.110746,0.05403
2026-01-01 16:00:00,Haz_6_Solar_Egyedul,single,0.180016,0.019715,0.160301,7.271048,0.05403
2026-01-01 16:15:00,Haz_6_Solar_Egyedul,single,0.18062,0.011447,0.169174,7.440221,0.05403
2026-01-01 16:30:00,Haz_6_Solar_Egyedul,single,0.326081,0.0,0.326081,7.766302,0.05403
2026-01-01 16:45:00,Haz_6_Solar_Egyedul,single,0.124768,0.0,0.124768,7.89107,0.05403
2026-01-01 17:00:00,Haz_6_Solar_Egyedul,single,0.140937,0.0,0.140937,8.032007,0.05403
2026-01-01 17:15:00,Haz_6_Solar_Egyedul,single,0.126898,0.0,0.126898,8.158905,0.05403
2026-01-01 17:30:00,Haz_6_Solar_Egyedul,single,0.118003,0.0,0.118003,8.276908,0.05403
2026-01-01 17:45:00,Haz_6_Solar_Egyedul,single,0.17898,0.0,0.17898,8.455887,0.05403
2026-01-01 18:00:00,Haz_6_Solar_Egyedul,single,0.727329,0.0,0.727329,9.183217,0.05403
2026-01-01 18:15:00,Haz_6_Solar_Egyedul,single,0.580548,0.0,0.580548,9.763765,0.05403
2026-01-01 18:30:00,Haz_6_Solar_Egyedul,single,0.678722,0.0,0.678722,10.442487,0.05403
2026-01-01 18:45:00,Haz_6_Solar_Egyedul,single,0.749489,0.0,0.749489,11.191976,0.05403
2026-01-01 19:00:00,Haz_6_Solar_Egyedul,single,0.74974,0.0,0.74974,11.941716,0.05403
2026-01-01 19:15:00,Haz_6_Solar_Egyedul,single,1.171217,0.0,1.171217,13.112933,0.05403
2026-01-01 19:30:00,Haz_6_Solar_Egyedul,single,0.84648,0.0,0.84648,13.959413,0.05403
2026-01-01 19:45:00,Haz_6_Solar_Egyedul,single,0.881966,0.0,0.881966,14.841378,0.05403
2026-01-01 20:00:00,Haz_6_Solar_Egyedul,single,1.499688,0.0,1.499688,16.341066,0.05403
2026-01-01 20:15:00,Haz_6_Solar_Egyedul,single,1.272865,0.0,1.272865,17.613931,0.05403
2026-01-01 20:30:00,Haz_6_Solar_Egyedul,single,0.910419,0.0,0.910419,18.52435,0.05403
2026-01-01 20:45:00,Haz_6_Solar_Egyedul,single,0.901061,0.0,0.901061,19.425411,0.05403
2026-01-01 21:00:00,Haz_6_Solar_Egyedul,single,1.225259,0.0,1.225259,20.65067,0.05403
2026-01-01 21:15:00,Haz_6_Solar_Egyedul,single,1.842862,0.0,1.842862,22.493532,0.05403
2026-01-01 21:30:00,Haz_6_Solar_Egyedul,single,1.218838,0.0,1.218838,23.712371,0.05403
2026-01-01 21:45:00,Haz_6_Solar_Egyedul,single,1.596193,0.0,1.596193,25.308563,0.05403
2026-01-01 22:00:00,Haz_6_Solar_Egyedul,single,0.877699,0.0,0.877699,26.186262,0.05403
2026-01-01 22:15:00,Haz_6_Solar_Egyedul,single,0.841968,0.0,0.841968,27.02823,0.05403
2026-01-01 22:30:00,Haz_6_Solar_Egyedul,single,0.852538,0.0,0.852538,27.880768,0.05403
2026-01-01 22:45:00,Haz_6_Solar_Egyedul,single,1.014852,0.0,1.014852,28.89562,0.05403
2026-01-01 23:00:00,Haz_6_Solar_Egyedul,single,0.327386,0.0,0.327386,29.223006,0.05403
2026-01-01 23:15:00,Haz_6_Solar_Egyedul,single,0.467953,0.0,0.467953,29.690959,0.05403
2026-01-01 23:30:00,Haz_6_Solar_Egyedul,single,0.509498,0.0,0.509498,30.200457,0.05403
2026-01-01 23:45:00,Haz_6_Solar_Egyedul,single,0.515091,0.0,0.515091,30.715548,0.05403
2026-01-02 00:00:00,Haz_6_Solar_Egyedul,single,0.066695,0.0,0.066695,30.782243,0.05403
2026-01-02 00:15:00,Haz_6_Solar_Egyedul,single,0.089371,0.0,0.089371,30.871614,0.05403
2026-01-02 00:30:00,Haz_6_Solar_Egyedul,single,0.072434,0.0,0.072434,30.944048,0.05403
2026-01-02 00:45:00,Haz_6_Solar_Egyedul,single,0.082787,0.0,0.082787,31.026835,0.05403
2026-01-02 01:00:00,Haz_6_Solar_Egyedul,single,0.099854,0.0,0.099854,31.126688,0.05403
2026-01-02 01:15:00,Haz_6_Solar_Egyedul,single,0.119568,0.0,0.119568,31.246256,0.05403
2026-01-02 01:30:00,Haz_6_Solar_Egyedul,single,0.092138,0.0,0.092138,31.338394,0.05403
2026-01-02 01:45:00,Haz_6_Solar_Egyedul,single,0.086819,0.0,0.086819,31.425214,0.05403
2026-01-02 02:00:00,Haz_6_Solar_Egyedul,single,0.129618,0.0,0.129618,31.554831,0.05403
2026-01-02 02:15:00,Haz_6_Solar_Egyedul,single,0.150962,0.0,0.150962,31.705793,0.05403
2026-01-02 02:30:00,Haz_6_Solar_Egyedul,single,0.133137,0.0,0.133137,31.83893,0.05403
2026-01-02 02:45:00,Haz_6_Solar_Egyedul,single,0.125591,0.0,0.125591,31.964521,0.05403
2026-01-02 03:00:00,Haz_6_Solar_Egyedul,single,0.147115,0.0,0.147115,32.111636,0.05403
2026-01-02 03:15:00,Haz_6_Solar_Egyedul,single,0.16011,0.0,0.16011,32.271747,0.05403
2026-01-02 03:30:00,Haz_6_Solar_Egyedul,single,0.144658,0.0,0.144658,32.416404,0.05403
2026-01-02 03:45:00,Haz_6_Solar_Egyedul,single,0.207138,0.0,0.207138,32.623542,0.05403
2026-01-02 04:00:00,Haz_6_Solar_Egyedul,single,0.197481,0.0,0.197481,32.821024,0.05403
2026-01-02 04:15:00,Haz_6_Solar_Egyedul,single,0.168028,0.0,0.168028,32.989052,0.05403
2026-01-02 04:30:00,Haz_6_Solar_Egyedul,single,0.199906,0.0,0.199906,33.188958,0.05403
2026-01-02 04:45:00,Haz_6_Solar_Egyedul,single,0.179174,0.0,0.179174,33.368131,0.05403
2026-01-02 05:00:00,Haz_6_Solar_Egyedul,single,0.237984,0.0,0.237984,33.606115,0.05403
2026-01-02 05:15:00,Haz_6_Solar_Egyedul,single,0.285317,0.0,0.285317,33.891432,0.05403
2026-01-02 05:30:00,Haz_6_Solar_Egyedul,single,0.245987,0.0,0.245987,34.13742,0.05403
2026-01-02 05:45:00,Haz_6_Solar_Egyedul,single,0.299415,0.0,0.299415,34.436835,0.05403
2026-01-02 06:00:00,Haz_6_Solar_Egyedul,single,0.249631,0.0,0.249631,34.686466,0.05403
2026-01-02 06:15:00,Haz_6_Solar_Egyedul,single,0.345989,0.0,0.345989,35.032455,0.05403
2026-01-02 06:30:00,Haz_6_Solar_Egyedul,single,0.314569,0.0,0.314569,35.347024,0.05403
2026-01-02 06:45:00,Haz_6_Solar_Egyedul,single,0.287662,0.0,0.287662,35.634685,0.05403
2026-01-02 07:00:00,Haz_6_Solar_Egyedul,single,0.159722,0.0,0.159722,35.794407,0.05403
2026-01-02 07:15:00,Haz_6_Solar_Egyedul,single,0.194361,0.0,0.194361,35.988769,0.05403
2026-01-02 07:30:00,Haz_6_Solar_Egyedul,single,0.213362,0.0,0.213362,36.202131,0.05403
2026-01-02 07:45:00,Haz_6_Solar_Egyedul,single,0.189427,0.022796,0.166631,36.368762,0.05403
2026-01-02 08:00:00,Haz_6_Solar_Egyedul,single,0.107437,0.022844,0.084593,36.453355,0.05403
2026-01-02 08:15:00,Haz_6_Solar_Egyedul,single,0.078184,0.074383,0.003801,36.457156,0.05403
2026-01-02 08:30:00,Haz_6_Solar_Egyedul,single,0.485336,0.060683,0.424653,36.881809,0.05403
2026-01-02 08:45:00,Haz_6_Solar_Egyedul,single,0.106243,0.08406,0.022183,36.903992,0.05403
2026-01-02 09:00:00,Haz_6_Solar_Egyedul,single,0.258627,0.132522,0.126104,37.030097,0.05403
2026-01-02 09:15:00,Haz_6_Solar_Egyedul,single,0.110883,0.149583,-0.0387,37.030097,0.09273
2026-01-02 09:30:00,Haz_6_Solar_Egyedul,single,0.096076,0.069162,0.026914,37.057011,0.09273
2026-01-02 09:45:00,Haz_6_Solar_Egyedul,single,0.10573,0.184197,-0.078467,37.057011,0.171198
2026-01-02 10:00:00,Haz_6_Solar_Egyedul,single,0.129623,0.228033,-0.09841,37.057011,0.269607
2026-01-02 10:15:00,Haz_6_Solar_Egyedul,single,0.091656,0.195578,-0.103923,37.057011,0.37353
2026-01-02 10:30:00,Haz_6_Solar_Egyedul,single,0.092537,0.182437,-0.0899,37.057011,0.46343
2026-01-02 10:45:00,Haz_6_Solar_Egyedul,single,0.091297,0.094431,-0.003134,37.057011,0.466564
2026-01-02 11:00:00,Haz_6_Solar_Egyedul,single,0.124522,0.261154,-0.136632,37.057011,0.603196
2026-01-02 11:15:00,Haz_6_Solar_Egyedul,single,0.117955,0.200798,-0.082843,37.057011,0.686039
2026-01-02 11:30:00,Haz_6_Solar_Egyedul,single,0.128489,0.270917,-0.142428,37.057011,0.828467
2026-01-02 11:45:00,Haz_6_Solar_Egyedul,single,0.127702,0.286631,-0.158929,37.057011,0.987396
2026-01-02 12:00:00,Haz_6_Solar_Egyedul,single,0.150309,0.18355,-0.033241,37.057011,1.020637
2026-01-02 12:15:00,Haz_6_Solar_Egyedul,single,0.138357,0.292805,-0.154448,37.057011,1.175085
2026-01-02 12:30:00,Haz_6_Solar_Egyedul,single,0.144034,0.089517,0.054517,37.111528,1.175085
2026-01-02 12:45:00,Haz_6_Solar_Egyedul,single,0.108885,0.102608,0.006277,37.117804,1.175085
2026-01-02 13:00:00,Haz_6_Solar_Egyedul,single,0.155711,0.272816,-0.117106,37.117804,1.292191
2026-01-02 13:15:00,Haz_6_Solar_Egyedul,single,0.102088,0.213073,-0.110985,37.117804,1.403175
2026-01-02 13:30:00,Haz_6_Solar_Egyedul,single,0.154283,0.088446,0.065837,37.183641,1.403175
2026-01-02 13:45:00,Haz_6_Solar_Egyedul,single,0.12863,0.105415,0.023216,37.206857,1.403175
2026-01-02 14:00:00,Haz_6_Solar_Egyedul,single,0.132676,0.193704,-0.061028,37.206857,1.464203
2026-01-02 14:15:00,Haz_6_Solar_Egyedul,single,0.14264,0.181758,-0.039117,37.206857,1.50332
2026-01-02 14:30:00,Haz_6_Solar_Egyedul,single,0.112463,0.128591,-0.016129,37.206857,1.519449
2026-01-02 14:45:00,Haz_6_Solar_Egyedul,single,0.137253,0.058591,0.078662,37.285519,1.519449
2026-01-02 15:00:00,Haz_6_Solar_Egyedul,single,0.163171,0.11001,0.053161,37.33868,1.519449
2026-01-02 15:15:00,Haz_6_Solar_Egyedul,single,0.149523,0.058152,0.091371,37.430051,1.519449
2026-01-02 15:30:00,Haz_6_Solar_Egyedul,single,0.171173,0.046204,0.124969,37.55502,1.519449
2026-01-02 15:45:00,Haz_6_Solar_Egyedul,single,0.155765,0.048259,0.107506,37.662526,1.519449
2026-01-02 16:00:00,Haz_6_Solar_Egyedul,single,0.140683,0.036981,0.103702,37.766228,1.519449
2026-01-02 16:15:00,Haz_6_Solar_Egyedul,single,0.130688,0.008813,0.121875,37.888103,1.519449
2026-01-02 16:30:00,Haz_6_Solar_Egyedul,single,0.150987,0.0,0.150987,38.03909,1.519449
2026-01-02 16:45:00,Haz_6_Solar_Egyedul,single,0.149074,0.0,0.149074,38.188164,1.519449
2026-01-02 17:00:00,Haz_6_Solar_Egyedul,single,0.577257,0.0,0.577257,38.765421,1.519449
2026-01-02 17:15:00,Haz_6_Solar_Egyedul,single,0.538774,0.0,0.538774,39.304195,1.519449
2026-01-02 17:30:00,Haz_6_Solar_Egyedul,single,0.627283,0.0,0.627283,39.931478,1.519449
2026-01-02 17:45:00,Haz_6_Solar_Egyedul,single,0.450591,0.0,0.450591,40.382069,1.519449
2026-01-02 18:00:00,Haz_6_Solar_Egyedul,single,1.132215,0.0,1.132215,41.514284,1.519449
2026-01-02 18:15:00,Haz_6_Solar_Egyedul,single,1.10046,0.0,1.10046,42.614745,1.519449
2026-01-02 18:30:00,Haz_6_Solar_Egyedul,single,0.849643,0.0,0.849643,43.464388,1.519449
2026-01-02 18:45:00,Haz_6_Solar_Egyedul,single,1.286879,0.0,1.286879,44.751267,1.519449
2026-01-02 19:00:00,Haz_6_Solar_Egyedul,single,1.313724,0.0,1.313724,46.064991,1.519449
2026-01-02 19:15:00,Haz_6_Solar_Egyedul,single,1.442493,0.0,1.442493,47.507484,1.519449
2026-01-02 19:30:00,Haz_6_Solar_Egyedul,single,1.283524,0.0,1.283524,48.791008,1.519449
2026-01-02 19:45:00,Haz_6_Solar_Egyedul,single,0.92967,0.0,0.92967,49.720677,1.519449
2026-01-02 20:00:00,Haz_6_Solar_Egyedul,single,1.485827,0.0,1.485827,51.206505,1.519449
2026-01-02 20:15:00,Haz_6_Solar_Egyedul,single,1.584808,0.0,1.584808,52.791313,1.519449
2026-01-02 20:30:00,Haz_6_Solar_Egyedul,single,1.204467,0.0,1.204467,53.995779,1.519449
2026-01-02 20:45:00,Haz_6_Solar_Egyedul,single,1.446656,0.0,1.446656,55.442435,1.519449
2026-01-02 21:00:00,Haz_6_Solar_Egyedul,single,0.775969,0.0,0.775969,56.218405,1.519449
2026-01-02 21:15:00,Haz_6_Solar_Egyedul,single,1.158076,0.0,1.158076,57.376481,1.519449
2026-01-02 21:30:00,Haz_6_Solar_Egyedul,single,0.642843,0.0,0.642843,58.019324,1.519449
2026-01-02 21:45:00,Haz_6_Solar_Egyedul,single,1.022927,0.0,1.022927,59.042251,1.519449
2026-01-02 22:00:00,Haz_6_Solar_Egyedul,single,0.344437,0.0,0.344437,59.386689,1.519449
2026-01-02 22:15:00,Haz_6_Solar_Egyedul,single,0.4835,0.0,0.4835,59.870188,1.519449
2026-01-02 22:30:00,Haz_6_Solar_Egyedul,single,0.392484,0.0,0.392484,60.262673,1.519449
2026-01-02 22:45:00,Haz_6_Solar_Egyedul,single,0.371754,0.0,0.371754,60.634426,1.519449
2026-01-02 23:00:00,Haz_6_Solar_Egyedul,single,0.042673,0.0,0.042673,60.6771,1.519449
2026-01-02 23:15:00,Haz_6_Solar_Egyedul,single,0.042087,0.0,0.042087,60.719187,1.519449
2026-01-02 23:30:00,Haz_6_Solar_Egyedul,single,0.043387,0.0,0.043387,60.762574,1.519449
2026-01-02 23:45:00,Haz_6_Solar_Egyedul,single,0.04147,0.0,0.04147,60.804044,1.519449
2026-01-03 00:00:00,Haz_6_Solar_Egyedul,single,0.083671,0.0,0.083671,60.887714,1.519449
2026-01-03 00:15:00,Haz_6_Solar_Egyedul,single,0.08175,0.0,0.08175,60.969464,1.519449
2026-01-03 00:30:00,Haz_6_Solar_Egyedul,single,0.084706,0.0,0.084706,61.05417,1.519449
2026-01-03 00:45:00,Haz_6_Solar_Egyedul,single,0.072692,0.0,0.072692,61.126862,1.519449
2026-01-03 01:00:00,Haz_6_Solar_Egyedul,single,0.086472,0.0,0.086472,61.213334,1.519449
2026-01-03 01:15:00,Haz_6_Solar_Egyedul,single,0.096619,0.0,0.096619,61.309953,1.519449
2026-01-03 01:30:00,Haz_6_Solar_Egyedul,single,0.134444,0.0,0.134444,61.444398,1.519449
2026-01-03 01:45:00,Haz_6_Solar_Egyedul,single,0.13082,0.0,0.13082,61.575217,1.519449
2026-01-03 02:00:00,Haz_6_Solar_Egyedul,single,0.142496,0.0,0.142496,61.717713,1.519449
2026-01-03 02:15:00,Haz_6_Solar_Egyedul,single,0.127762,0.0,0.127762,61.845475,1.519449
2026-01-03 02:30:00,Haz_6_Solar_Egyedul,single,0.152936,0.0,0.152936,61.998411,1.519449
2026-01-03 02:45:00,Haz_6_Solar_Egyedul,single,0.146212,0.0,0.146212,62.144623,1.519449
2026-01-03 03:00:00,Haz_6_Solar_Egyedul,single,0.154028,0.0,0.154028,62.29865,1.519449
2026-01-03 03:15:00,Haz_6_Solar_Egyedul,single,0.214622,0.0,0.214622,62.513272,1.519449
2026-01-03 03:30:00,Haz_6_Solar_Egyedul,single,0.188977,0.0,0.188977,62.702249,1.519449
2026-01-03 03:45:00,Haz_6_Solar_Egyedul,single,0.194781,0.0,0.194781,62.89703,1.519449
2026-01-03 04:00:00,Haz_6_Solar_Egyedul,single,0.235154,0.0,0.235154,63.132184,1.519449
2026-01-03 04:15:00,Haz_6_Solar_Egyedul,single,0.186186,0.0,0.186186,63.31837,1.519449
2026-01-03 04:30:00,Haz_6_Solar_Egyedul,single,0.213533,0.0,0.213533,63.531903,1.519449
2026-01-03 04:45:00,Haz_6_Solar_Egyedul,single,0.188568,0.0,0.188568,63.720471,1.519449
2026-01-03 05:00:00,Haz_6_Solar_Egyedul,single,0.188016,0.0,0.188016,63.908487,1.519449
2026-01-03 05:15:00,Haz_6_Solar_Egyedul,single,0.199731,0.0,0.199731,64.108219,1.519449
2026-01-03 05:30:00,Haz_6_Solar_Egyedul,single,0.213979,0.0,0.213979,64.322197,1.519449
2026-01-03 05:45:00,Haz_6_Solar_Egyedul,single,0.268754,0.0,0.268754,64.590951,1.519449
2026-01-03 06:00:00,Haz_6_Solar_Egyedul,single,0.278631,0.0,0.278631,64.869582,1.519449
2026-01-03 06:15:00,Haz_6_Solar_Egyedul,single,0.324827,0.0,0.324827,65.194409,1.519449
2026-01-03 06:30:00,Haz_6_Solar_Egyedul,single,0.222898,0.0,0.222898,65.417307,1.519449
2026-01-03 06:45:00,Haz_6_Solar_Egyedul,single,0.331178,0.0,0.331178,65.748485,1.519449
2026-01-03 07:00:00,Haz_6_Solar_Egyedul,single,0.175874,0.0,0.175874,65.92436,1.519449
2026-01-03 07:15:00,Haz_6_Solar_Egyedul,single,0.14132,0.0,0.14132,66.06568,1.519449
2026-01-03 07:30:00,Haz_6_Solar_Egyedul,single,0.156197,0.0,0.156197,66.221877,1.519449
2026-01-03 07:45:00,Haz_6_Solar_Egyedul,single,0.160985,0.005528,0.155457,66.377334,1.519449
2026-01-03 08:00:00,Haz_6_Solar_Egyedul,single,0.082145,0.019007,0.063137,66.440471,1.519449
2026-01-03 08:15:00,Haz_6_Solar_Egyedul,single,0.08382,0.01348,0.07034,66.510811,1.519449
2026-01-03 08:30:00,Haz_6_Solar_Egyedul,single,0.096502,0.020671,0.075831,66.586642,1.519449
2026-01-03 08:45:00,Haz_6_Solar_Egyedul,single,0.086887,0.060184,0.026703,66.613345,1.519449
2026-01-03 09:00:00,Haz_6_Solar_Egyedul,single,0.088808,0.047819,0.04099,66.654335,1.519449
2026-01-03 09:15:00,Haz_6_Solar_Egyedul,single,0.118798,0.066679,0.05212,66.706454,1.519449
2026-01-03 09:30:00,Haz_6_Solar_Egyedul,single,0.120532,0.083558,0.036974,66.743428,1.519449
2026-01-03 09:45:00,Haz_6_Solar_Egyedul,single,0.104185,0.092626,0.011559,66.754986,1.519449
2026-01-03 10:00:00,Haz_6_Solar_Egyedul,single,0.096466,0.083861,0.012605,66.767591,1.519449
2026-01-03 10:15:00,Haz_6_Solar_Egyedul,single,0.120762,0.08187,0.038892,66.806483,1.519449
2026-01-03 10:30:00,Haz_6_Solar_Egyedul,single,0.096521,0.069125,0.027397,66.833879,1.519449
2026-01-03 10:45:00,Haz_6_Solar_Egyedul,single,0.095988,0.074464,0.021524,66.855403,1.519449
2026-01-03 11:00:00,Haz_6_Solar_Egyedul,single,0.125827,0.136173,-0.010346,66.855403,1.529795
2026-01-03 11:15:00,Haz_6_Solar_Egyedul,single,0.101576,0.060353,0.041223,66.896626,1.529795
2026-01-03 11:30:00,Haz_6_Solar_Egyedul,single,0.117566,0.092987,0.02458,66.921206,1.529795
2026-01-03 11:45:00,Haz_6_Solar_Egyedul,single,0.108835,0.058497,0.050339,66.971544,1.529795
2026-01-03 12:00:00,Haz_6_Solar_Egyedul,single,0.116936,0.088884,0.028052,66.999596,1.529795
2026-01-03 12:15:00,Haz_6_Solar_Egyedul,single,0.096969,0.104252,-0.007283,66.999596,1.537078
2026-01-03 12:30:00,Haz_6_Solar_Egyedul,single,0.139274,0.054596,0.084678,67.084275,1.537078
2026-01-03 12:45:00,Haz_6_Solar_Egyedul,single,0.124696,0.135995,-0.011299,67.084275,1.548376
2026-01-03 13:00:00,Haz_6_Solar_Egyedul,single,0.122602,0.096989,0.025613,67.109888,1.548376
2026-01-03 13:15:00,Haz_6_Solar_Egyedul,single,0.128714,0.059515,0.069199,67.179087,1.548376
2026-01-03 13:30:00,Haz_6_Solar_Egyedul,single,0.105728,0.125776,-0.020048,67.179087,1.568425
2026-01-03 13:45:00,Haz_6_Solar_Egyedul,single,0.146273,0.102117,0.044156,67.223243,1.568425
2026-01-03 14:00:00,Haz_6_Solar_Egyedul,single,0.17154,0.058614,0.112926,67.336169,1.568425
2026-01-03 14:15:00,Haz_6_Solar_Egyedul,single,0.560247,0.082299,0.477948,67.814117,1.568425
2026-01-03 14:30:00,Haz_6_Solar_Egyedul,single,0.119684,0.080246,0.039438,67.853555,1.568425
